H.集計対象営業年月日,H.伝票番号,C.客層,D.オーダーキャンセル日時,D.オーダー日時,D.オーダー番号,D.価格,D.価格_増加率,D.価格_平準化,D.商品ID,D.商品カテゴリ1,D.商品カテゴリ2,D.商品名,D.帳票集計対象商品,D.数量,D.数量_増加率,D.数量_平準化,D.配膳済日時,H.テーブル番号ID,H.テーブル番号名,H.伝票処理日,H.伝票発行日,H.伝票税額,H.伝票金額,H.伝票金額_増加率,H.伝票金額_平準化,H.値引金額,H.客数（合計）,H.客数（女）,H.客数（男）,H.店舗ID,H.店舗名,H.支払金額（クレジットカード）,H.支払金額（現金）,H.曜日,H.総商品数,H.集計営業年,H.集計営業日,H.集計営業月,○日連休,サービス料金掛け率,営業締め時間,営業開始時間,天気概況(夜：18時～翌日06時),天気概況(昼：06時～18時),客単価/滞在時間,客構成,席数,平均気温(℃),平均湿度(％),平均風速(m/s),店舗名,曜日,最低気温(℃),最高気温(℃),注文時間,滞在時間,特別連休,特別連休名,特別連休名（隣接含）,特別連休＆隣接休日,男性比率,祝祭日,祝祭日名,翌日が休日,連休○日目,週末,都道府県,降水量の合計(mm),雨フラグ,〆,とり刺身,コース,スタンダード２,ドリンク,ビール,プレミアム１,リキュール,ワイン,一品料理,付き出し,単品 ウィスキー,単品 サワー,単品 スピリッツ,単品 ソフトドリンク,単品 リキュール,単品 果実酒,囲炉裏焼き,大和の和え野菜,大和の地酒,山口の地酒,山賊の〆,山賊の揚げ物,山賊の甘味,山賊の肴,山賊の逸品,日本酒,溶岩焼き,甘,米焼酎グラス,紫蘇焼酎グラス,芋焼酎グラス,飲み放題メニュー,飲み放題一覧,馬刺し,鮮魚,麦焼酎グラス
2018-06-10,No:201900300001150,登録なし, ,2018-06-10 17:09:00,1,380,1.7855245242990405,380.0,00000000297,ドリンク,ビール,まぜまぜ海鮮ユッケ,Yes,1,1.76464148877942,1.0, ,000000010,テーブル1,2018-06-10 18:57:00,2018-06-10 17:09:00,383,5213,1.7061461338162538,5213.0,0,2,0,2,003,大和乃山賊,5213,0,日,9,2018,10,6,2,0.0,2400,1700,雨時々曇,曇後時々雨,3.0,"男 : 2人, 女 : 0人",54,21.2,80,2.5,大和乃山賊,日,16.8,25.6,0 days 00:00:00.000000000,108,0,,,0,1.0,0,,0,2,1,奈良県,1.0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2018-06-10,No:201900300001151,登録なし, ,2018-06-10 18:04:00,1,380,1.4286917462099946,380.0,00000000297,ドリンク,ビール,あらごし梅酒,No,1,1.467741935483871,1.0, ,000000014,掘りごたつ2,2018-06-10 21:13:00,2018-06-10 18:04:00,671,9131,1.5378887898690343,9131.0,0,2,1,1,003,大和乃山賊,0,9131,日,13,2018,10,6,2,0.0,2400,1700,雨時々曇,曇後時々雨,2.0,"男 : 1人, 女 : 1人",54,21.2,80,2.5,大和乃山賊,日,16.8,25.6,0 days 00:00:00.000000000,189,0,,,0,0.5,0,,0,2,1,奈良県,1.0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,2,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2018-06-10,No:201900300001152,登録なし, ,2018-06-10 18:10:00,1,280,1.7855245242990405,280.0,00000000297,ドリンク,ビール,こだわりの出汁巻き,Yes,1,1.76464148877942,1.0, ,000000012,テーブル3,2018-06-10 21:14:00,2018-06-10 18:10:00,442,6012,1.7061461338162538,6012.0,0,2,1,1,003,大和乃山賊,0,6012,日,11,2018,10,6,2,0.0,2400,1700,雨時々曇,曇後時々雨,1.0,"男 : 1人, 女 : 1人",54,21.2,80,2.5,大和乃山賊,日,16.8,25.6,0 days 00:00:00.000000000,184,0,,,0,0.5,0,,0,2,1,奈良県,1.0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0
2018-06-10,No:201900300001153,登録なし, ,2018-06-10 18:13:00,1,380,1.5289348533868456,380.0,00000000297,ドリンク,ビール,こだわりの出汁巻き,Yes,1,1.5680473372781065,1.0, ,000000016,掘りごたつ4,2018-06-10 19:28:00,2018-06-10 18:13:00,780,10620,1.591225668485625,10620.0,0,3,2,1,003,大和乃山賊,0,10620,日,19,2018,10,6,2,0.0,2400,1700,雨時々曇,曇後時々雨,5.0,"男 : 1人, 女 : 2人",54,21.2,80,2.5,大和乃山賊,日,16.8,25.6,0 days 00:00:00.000000000,75,0,,,0,0.33,0,,0,2,1,奈良県,1.0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,1,0,0,3,0,2,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,1,0
2018-06-10,No:201900300001154,登録なし, ,2018-06-10 18:43:00,1,380,1.4286917462099946,380.0,00000000297,ドリンク,付き出し,付き出し,Yes,1,1.467741935483871,1.0, ,000000020,掘りごたつ8,2018-06-10 19:49:00,2018-06-10 18:43:00,260,3540,1.714001128876812,3540.0,0,2,1,1,003,大和乃山賊,0,3540,日,5,2018,10,6,2,0.0,2400,1700,雨時々曇,曇後時々雨,5.0,"男 : 1人, 女 : 1人",54,21.2,80,2.5,大和乃山賊,日,16.8,25.6,0 days 00:00:00.000000000,66,0,,,0,0.5,0,,0,2,1,奈良県,1.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018-06-10,No:201900300001155,登録なし, ,2018-06-10 18:51:00,1,380,1.7855245242990405,380.0,00000000297,ドリンク,ビール,オールフリー,Yes,1,1.76464148877942,1.0, ,000000015,掘りごたつ3,2018-06-10 21:06:00,2018-06-10 18:51:00,401,5451,1.7061461338162538,5451.0,0,2,0,2,003,大和乃山賊,0,5451,日,10,2018,10,6,2,0.0,2400,1700,雨時々曇,曇後時々雨,2.0,"男 : 2人, 女 : 0人",54,21.2,80,2.5,大和乃山賊,日,16.8,25.6,0 days 00:00:00.000000000,135,0,,,0,1.0,0,,0,2,1,奈良県,1.0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0
2018-06-11,No:201900300001156,登録なし, ,2018-06-11 18:34:00,1,380,1.0999999999999999,380.0,00000000297,ドリンク,付き出し,こだわりの出汁巻き,Yes,1,1.1,1.0, ,000000016,掘りごたつ4,2018-06-11 20:47:00,2018-06-11 18:34:00,580,7890,1.0579813698033187,7890.0,0,2,2,0,003,大和乃山賊,7890,0,月,11,2018,11,6,0,0.0,2400,1700,曇時々雨,雨時々曇,2.0,"男 : 0人, 女 : 2人",54,22.1,87,3.1,大和乃山賊,月,19.9,27.4,0 days 00:00:00.000000000,133,0,,,0,0.0,0,,0,0,0,奈良県,1.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
2018-06-11,No:201900300001157,登録なし, ,2018-06-11 18:58:00,2,280,1.0,280.0,00000000297,ドリンク,ビール,こだわりの出汁巻き,Yes,1,1.0,1.0, ,000000017,掘りごたつ5,2018-06-11 21:15:00,2018-06-11 18:58:00,3997,54427,1.0715884864969625,54427.0,0,10,0,10,003,大和乃山賊,54427,0,月,92,2018,11,6,0,0.0,2400,1700,曇時々雨,雨時々曇,2.0,"男 : 10人, 女 : 0人",54,22.1,87,3.1,大和乃山賊,月,19.9,27.4,0 days 00:00:00.000000000,137,0,,,0,1.0,0,,0,0,0,奈良県,1.0,0,0,0,0,0,0,34,0,0,0,0,10,0,0,1,12,0,0,3,3,0,0,0,12,0,3,6,0,7,0,0,0,0,1,0,0,0,0
2018-06-11,No:201900300001158,登録なし, ,2018-06-11 19:02:00,1,380,1.083591921171539,380.0,00000000297,ドリンク,付き出し,こだわりの出汁巻き,Yes,1,1.0903277378097522,1.0, ,000000020,掘りごたつ8,2018-06-11 21:04:00,2018-06-11 19:02:00,1083,14753,0.7688413986773539,14753.0,0,5,0,5,003,大和乃山賊,0,14753,月,28,2018,11,6,0,0.0,2400,1700,曇時々雨,雨時々曇,3.0,"男 : 5人, 女 : 0人",54,22.1,87,3.1,大和乃山賊,月,19.9,27.4,0 days 00:00:00.000000000,122,0,,,0,1.0,0,,0,0,0,奈良県,1.0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,6,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,2,0,0,3,0,0
2018-06-11,No:201900300001159,登録なし, ,2018-06-11 19:02:00,1,380,1.083591921171539,380.0,00000000297,ドリンク,ビール,イカの味噌バター焼き,Yes,1,1.0903277378097522,1.0, ,000000009,カウンター9,2018-06-11 20:26:00,2018-06-11 19:02:00,243,3303,0.7688413986773539,3303.0,0,1,0,1,003,大和乃山賊,0,3303,月,6,2018,11,6,0,0.0,2400,1700,曇時々雨,雨時々曇,4.0,"男 : 1人, 女 : 0人",54,22.1,87,3.1,大和乃山賊,月,19.9,27.4,0 days 00:00:00.000000000,84,0,,,0,1.0,0,,0,0,0,奈良県,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0
2018-06-11,No:201900300001160,来店動機:一見, ,2018-06-11 19:11:00,1,380,1.0999999999999999,380.0,00000000297,ドリンク,とり刺身,いいちこ,Yes,1,1.1,1.0, ,000000015,掘りごたつ3,2018-06-11 20:57:00,2018-06-11 19:11:00,1181,16041,1.0579813698033187,16041.0,0,4,0,4,003,大和乃山賊,16041,0,月,29,2018,11,6,0,0.0,2400,1700,曇時々雨,雨時々曇,3.0,"男 : 4人, 女 : 0人",54,22.1,87,3.1,大和乃山賊,月,19.9,27.4,0 days 00:00:00.000000000,106,0,,,0,1.0,0,,0,0,0,奈良県,1.0,0,0,1,0,0,0,0,0,0,0,0,4,3,0,0,0,2,0,4,1,2,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,6
2018-06-11,No:201900300001161,登録なし, ,2018-06-11 21:06:00,1,380,1.7855245242990405,380.0,00000000297,ドリンク,とり刺身,こだわりの出汁巻き,Yes,1,1.76464148877942,1.0, ,000000014,掘りごたつ2,2018-06-11 22:53:00,2018-06-11 21:06:00,605,8215,1.7061461338162538,8215.0,0,2,0,2,003,大和乃山賊,8215,0,月,13,2018,11,6,0,0.0,2400,1700,曇時々雨,雨時々曇,3.0,"男 : 2人, 女 : 0人",54,22.1,87,3.1,大和乃山賊,月,19.9,27.4,0 days 00:00:00.000000000,107,0,,,0,1.0,0,,0,0,0,奈良県,1.0,0,0,1,0,0,0,1,0,0,0,0,2,5,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2018-06-11,No:201900300001162,登録なし, ,2018-06-11 21:28:00,1,380,1.9056663321277307,380.0,00000000633,ドリンク,単品 果実酒,あらごし桃酒,No,1,1.9424858466289243,1.0, ,000000012,テーブル3,2018-06-11 21:52:00,2018-06-11 21:28:00,304,4144,2.016275444329281,4144.0,0,3,2,1,003,大和乃山賊,0,4144,月,7,2018,11,6,0,0.0,2400,1700,曇時々雨,雨時々曇,15.0,"男 : 1人, 女 : 2人",54,22.1,87,3.1,大和乃山賊,月,19.9,27.4,0 days 00:00:00.000000000,24,0,,,0,0.33,0,,0,0,0,奈良県,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-11,No:201900300001163,登録なし, ,2018-06-11 21:30:00,1,480,1.0999999999999999,480.0,00000000714,ドリンク,単品 ウィスキー,いいちこ,Yes,1,1.1,1.0, ,000000015,掘りごたつ3,2018-06-11 22:13:00,2018-06-11 21:30:00,164,2224,1.0579813698033187,2224.0,0,0,0,0,003,大和乃山賊,2224,0,月,4,2018,11,6,0,0.0,2400,1700,曇時々雨,雨時々曇,11.0,"男 : 0人, 女 : 0人",54,22.1,87,3.1,大和乃山賊,月,19.9,27.4,0 days 00:00:00.000000000,43,0,,,0,,0,,0,0,0,奈良県,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2018-06-11,No:201900300001164,登録なし, ,2018-06-11 21:39:00,1,380,1.2008298755186722,380.0,00000000297,ドリンク,とり刺身,いいちこ,No,1,1.119047619047619,1.0, ,000000010,テーブル1,2018-06-11 22:43:00,2018-06-11 21:39:00,2082,28242,1.2232578438958523,28242.0,0,4,0,4,003,大和乃山賊,0,28242,月,39,2018,11,6,0,0.0,2400,1700,曇時々雨,雨時々曇,5.0,"男 : 4人, 女 : 0人",54,22.1,87,3.1,大和乃山賊,月,19.9,27.4,0 days 00:00:00.000000000,64,0,,,0,1.0,0,,0,0,0,奈良県,1.0,0,0,1,0,0,0,2,0,0,0,0,4,10,1,0,0,0,0,5,0,2,4,0,0,0,4,3,0,2,0,0,0,0,0,0,0,0,1
2018-06-12,No:201900300001165,登録なし, ,2018-06-12 19:07:00,1,280,1.083591921171539,280.0,00000000297,ドリンク,ビール,ゴボウの唐揚げ,Yes,1,1.0903277378097522,1.0, ,000000016,掘りごたつ4,2018-06-12 21:48:00,2018-06-12 19:07:00,792,10762,0.7688413986773539,10762.0,0,2,1,1,003,大和乃山賊,0,10762,火,15,2018,12,6,0,0.0,2400,1700,曇一時晴,曇一時雨,1.0,"男 : 1人, 女 : 1人",54,20.8,79,2.6,大和乃山賊,火,18.4,24.2,0 days 00:00:00.000000000,161,0,,,0,0.5,0,,0,0,0,奈良県,0.5,0,0,0,0,0,0,4,0,0,0,1,2,2,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0
2018-06-13,No:201900300001166,登録なし, ,2018-06-13 17:31:00,1,380,1.7855245242990405,380.0,00000000297,ドリンク,ビール,こだわりの出汁巻き,Yes,1,1.76464148877942,1.0, ,000000009,カウンター9,2018-06-13 21:09:00,2018-06-13 17:31:00,743,10083,1.7061461338162538,10083.0,0,2,1,1,003,大和乃山賊,0,10083,水,18,2018,13,6,0,0.0,2400,1700,晴,晴時々曇,1.0,"男 : 1人, 女 : 1人",54,20.3,67,2.9,大和乃山賊,水,15.9,25.0,0 days 00:00:00.000000000,218,0,,,0,0.5,0,,0,0,0,奈良県,0.0,0,0,0,0,0,0,4,0,0,0,0,2,8,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2018-06-13,No:201900300001167,登録なし, ,2018-06-13 18:04:00,1,500,1.114797611147976,500.0,00000000944,フード,一品料理,プレミアム飲み変更,Yes,1,1.4500745156482864,1.0, ,000000017,掘りごたつ5,2018-06-13 20:42:00,2018-06-13 18:04:00,2664,36000,1.584706278464019,36000.0,0,9,0,9,003,大和乃山賊,0,36000,水,18,2018,13,6,0,0.0,2400,1700,晴,晴時々曇,3.0,"男 : 9人, 女 : 0人",54,20.3,67,2.9,大和乃山賊,水,15.9,25.0,0 days 00:00:00.000000000,158,0,,,0,1.0,0,,0,0,0,奈良県,0.0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
2018-06-13,No:201900300001168,登録なし, ,2018-06-13 18:34:00,1,620,1.7855245242990405,620.0,00000000670,ドリンク,ビール,こだわりの出汁巻き,Yes,1,1.76464148877942,1.0, ,000000012,テーブル3,2018-06-13 20:58:00,2018-06-13 18:34:00,3512,47476,1.7061461338162538,47476.0,0,9,0,9,003,大和乃山賊,0,47476,水,15,2018,13,6,0,0.0,2400,1700,晴,晴時々曇,4.0,"男 : 9人, 女 : 0人",54,20.3,67,2.9,大和乃山賊,水,15.9,25.0,0 days 00:00:00.000000000,144,0,,,0,1.0,0,,0,0,0,奈良県,0.0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
2018-06-13,No:201900300001169,登録なし, ,2018-06-13 19:34:00,1,280,1.083591921171539,280.0,00000000297,ドリンク,とり刺身,こだわりの出汁巻き,No,1,1.0903277378097522,1.0, ,000000020,掘りごたつ8,2018-06-13 22:18:00,2018-06-13 19:34:00,4131,56161,0.7688413986773539,56161.0,0,10,0,10,003,大和乃山賊,56161,0,水,91,2018,13,6,0,0.0,2400,1700,晴,晴時々曇,1.0,"男 : 10人, 女 : 0人",54,20.3,67,2.9,大和乃山賊,水,15.9,25.0,0 days 00:00:00.000000000,164,0,,,0,1.0,0,,0,0,0,奈良県,0.0,0,0,3,0,0,0,20,0,0,0,0,10,12,0,0,2,0,0,6,2,7,0,0,9,0,5,4,0,0,0,0,0,8,0,0,2,0,1
2018-06-13,No:201900300001170,登録なし, ,2018-06-13 19:35:00,1,3500,2.6969389819826146,3500.0,00000000944,フード,一品料理,堪能コース,Yes,1,2.2334752019456268,1.0, ,000000014,掘りごたつ2,2018-06-13 22:08:00,2018-06-13 19:35:00,3367,45500,2.918306561920062,45500.0,0,13,0,13,003,大和乃山賊,45500,0,水,13,2018,13,6,0,0.0,2400,1700,晴,晴時々曇,22.0,"男 : 13人, 女 : 0人",54,20.3,67,2.9,大和乃山賊,水,15.9,25.0,0 days 00:00:00.000000000,153,0,,,0,1.0,0,,0,0,0,奈良県,0.0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-13,No:201900300001171,登録なし, ,2018-06-13 20:44:00,1,380,1.7855245242990405,380.0,00000000297,ドリンク,ビール,こだわりの出汁巻き,Yes,1,1.76464148877942,1.0, ,000000004,カウンター4,2018-06-13 22:34:00,2018-06-13 20:44:00,721,9791,1.7061461338162538,9791.0,0,2,1,1,003,大和乃山賊,0,9791,水,14,2018,13,6,0,0.0,2400,1700,晴,晴時々曇,3.0,"男 : 1人, 女 : 1人",54,20.3,67,2.9,大和乃山賊,水,15.9,25.0,0 days 00:00:00.000000000,110,0,,,0,0.5,0,,0,0,0,奈良県,0.0,0,0,0,0,0,0,2,0,0,0,0,2,3,1,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0
2018-06-13,No:201900300001172,登録なし, ,2018-06-13 21:23:00,1,380,1.7855245242990405,380.0,00000000297,ドリンク,とり刺身,ハイボール,Yes,1,1.76464148877942,1.0, ,000000021,掘りごたつ9,2018-06-13 22:09:00,2018-06-13 21:23:00,262,3562,1.7061461338162538,3562.0,0,3,2,1,003,大和乃山賊,0,3562,水,7,2018,13,6,0,0.0,2400,1700,晴,晴時々曇,8.0,"男 : 1人, 女 : 2人",54,20.3,67,2.9,大和乃山賊,水,15.9,25.0,0 days 00:00:00.000000000,46,0,,,0,0.33,0,,0,0,0,奈良県,0.0,0,0,1,0,0,0,1,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-14,No:201900300001173,登録なし, ,2018-06-14 17:51:00,1,2000,1.7929044194288095,2000.0,00000000944,ドリンク,ドリンク,プレミアム,Yes,1,1.8583554376657823,1.0, ,000000020,掘りごたつ8,2018-06-14 19:52:00,2018-06-14 17:51:00,2514,33960,1.4642526021207831,33960.0,0,6,0,6,003,大和乃山賊,0,33960,木,12,2018,14,6,0,0.0,2400,1700,曇後雨,晴後曇,16.0,"男 : 6人, 女 : 0人",54,20.8,68,1.7,大和乃山賊,木,14.0,26.4,0 days 00:00:00.000000000,121,0,,,0,1.0,0,,0,0,0,奈良県,0.0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-14,No:201900300001174,登録なし, ,2018-06-14 18:09:00,1,280,1.7855245242990405,280.0,00000000297,ドリンク,ビール,プレミアムモルツ,Yes,1,1.76464148877942,1.0, ,000000008,カウンター8,2018-06-14 19:54:00,2018-06-14 18:09:00,531,7231,1.7061461338162538,7231.0,0,2,0,2,003,大和乃山賊,0,7231,木,12,2018,14,6,0,0.0,2400,1700,曇後雨,晴後曇,2.0,"男 : 2人, 女 : 0人",54,20.8,68,1.7,大和乃山賊,木,14.0,26.4,0 days 00:00:00.000000000,105,0,,,0,1.0,0,,0,0,0,奈良県,0.0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2018-06-14,No:201900300001175,登録なし, ,2018-06-14 18:46:00,1,280,1.069828722002635,280.0,00000000297,ドリンク,〆,お茶漬け,Yes,1,1.069828722002635,1.0, ,000000014,掘りごたつ2,2018-06-14 21:06:00,2018-06-14 18:46:00,1478,20118,1.165046396079588,20118.0,0,4,0,4,003,大和乃山賊,20118,0,木,32,2018,14,6,0,0.0,2400,1700,曇後雨,晴後曇,2.0,"男 : 4人, 女 : 0人",54,20.8,68,1.7,大和乃山賊,木,14.0,26.4,0 days 00:00:00.000000000,140,0,,,0,1.0,0,,0,0,0,奈良県,0.0,0,2,1,0,0,0,4,0,0,0,0,4,0,0,0,6,0,0,0,1,1,0,0,3,3,1,2,0,1,0,0,0,0,0,0,2,1,0
2018-06-14,No:201900300001176,登録なし, ,2018-06-14 18:47:00,1,380,1.5109763651838457,380.0,00000000297,ドリンク,ビール,たこわさ,No,1,1.4721485411140585,1.0, ,000000021,掘りごたつ9,2018-06-14 21:38:00,2018-06-14 18:47:00,780,10600,1.5378887898690343,10600.0,0,2,0,2,003,大和乃山賊,0,10600,木,15,2018,14,6,0,0.0,2400,1700,曇後雨,晴後曇,2.0,"男 : 2人, 女 : 0人",54,20.8,68,1.7,大和乃山賊,木,14.0,26.4,0 days 00:00:00.000000000,171,0,,,0,1.0,0,,0,0,0,奈良県,0.0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0
2018-06-14,No:201900300001177,登録なし, ,2018-06-14 19:43:00,1,280,1.0999999999999999,280.0,00000000297,ドリンク,とり刺身,こだわりの出汁巻き,Yes,1,1.1,1.0, ,000000017,掘りごたつ5,2018-06-14 22:09:00,2018-06-14 19:43:00,1467,19997,1.0579813698033187,19997.0,0,5,0,5,003,大和乃山賊,0,19997,木,38,2018,14,6,0,0.0,2400,1700,曇後雨,晴後曇,1.0,"男 : 5人, 女 : 0人",54,20.8,68,1.7,大和乃山賊,木,14.0,26.4,0 days 00:00:00.000000000,146,0,,,0,1.0,0,,0,0,0,奈良県,0.0,0,0,1,0,0,2,5,0,0,0,0,5,1,0,0,12,1,0,0,2,0,0,0,4,0,2,1,0,0,0,0,0,0,1,0,0,1,0
2018-06-14,No:201900300001178,登録なし, ,2018-06-14 19:51:00,1,380,1.318867924528302,380.0,00000000297,ドリンク,とり刺身,あらごしみかん酒,Yes,1,1.5698169433801616,1.0, ,000000018,掘りごたつ6,2018-06-14 23:18:00,2018-06-14 19:51:00,978,13328,1.1672651814000365,13328.0,0,3,0,3,003,大和乃山賊,13328,0,木,22,2018,14,6,0,0.0,2400,1700,曇後雨,晴後曇,1.0,"男 : 3人, 女 : 0人",54,20.8,68,1.7,大和乃山賊,木,14.0,26.4,0 days 00:00:00.000000000,207,0,,,0,1.0,0,,0,0,0,奈良県,0.0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,6,0,4,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0
2018-06-14,No:201900300001179,登録なし, ,2018-06-14 20:03:00,1,280,1.5752452678391846,280.0,00000000297,ドリンク,ドリンク,こだわりの出汁巻き,Yes,1,1.5698169433801616,1.0, ,000000015,掘りごたつ3,2018-06-14 22:42:00,2018-06-14 20:03:00,2330,31610,1.4642526021207831,31610.0,0,8,0,8,003,大和乃山賊,0,31610,木,38,2018,14,6,0,0.0,2400,1700,曇後雨,晴後曇,1.0,"男 : 8人, 女 : 0人",54,20.8,68,1.7,大和乃山賊,木,14.0,26.4,0 days 00:00:00.000000000,159,0,,,0,1.0,0,,0,0,0,奈良県,0.0,0,0,0,0,0,8,5,0,0,0,0,8,0,0,0,1,0,0,1,1,0,0,0,2,0,4,5,0,0,0,0,0,0,0,0,1,2,0
2018-06-14,No:201900300001180,登録なし, ,2018-06-14 20:27:00,1,500,1.114797611147976,500.0,00000000944,フード,一品料理,プレミアム飲み変更,Yes,1,1.4500745156482864,1.0, ,000000020,掘りごたつ8,2018-06-14 20:28:00,2018-06-14 20:27:00,1776,24000,1.584706278464019,24000.0,0,6,0,6,003,大和乃山賊,0,24000,木,12,2018,14,6,0,0.0,2400,1700,曇後雨,晴後曇,500.0,"男 : 6人, 女 : 0人",54,20.8,68,1.7,大和乃山賊,木,14.0,26.4,0 days 00:00:00.000000000,1,0,,,0,1.0,0,,0,0,0,奈良県,0.0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
2018-06-14,No:201900300001181,登録なし, ,2018-06-14 20:30:00,5,380,1.4286917462099946,380.0,00000000297,ドリンク,ビール,こだわりの出汁巻き,Yes,1,1.467741935483871,1.0, ,000000019,掘りごたつ7,2018-06-14 22:26:00,2018-06-14 20:30:00,979,13329,1.7061461338162538,13329.0,0,4,0,4,003,大和乃山賊,0,13329,木,23,2018,14,6,0,0.0,2400,1700,曇後雨,晴後曇,3.0,"男 : 4人, 女 : 0人",54,20.8,68,1.7,大和乃山賊,木,14.0,26.4,0 days 00:00:00.000000000,116,0,,,0,1.0,0,,0,0,0,奈良県,0.0,0,0,0,0,0,0,6,0,0,0,0,4,4,1,0,0,0,0,0,1,0,0,0,1,0,2,1,0,2,0,0,0,0,0,0,0,1,0
2018-06-14,No:201900300001182,登録なし, ,2018-06-14 20:37:00,9,420,1.5289348533868456,420.0,00000000646,ドリンク,ビール,こぼれフライドポテト,No,1,1.5680473372781065,1.0, ,000000010,テーブル1,2018-06-14 23:19:00,2018-06-14 20:37:00,2019,27479,1.7061461338162538,27479.0,0,8,0,8,003,大和乃山賊,0,27479,木,42,2018,14,6,0,0.0,2400,1700,曇後雨,晴後曇,2.0,"男 : 8人, 女 : 0人",54,20.8,68,1.7,大和乃山賊,木,14.0,26.4,0 days 00:00:00.000000000,162,0,,,0,1.0,0,,0,0,0,奈良県,0.0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,2,1,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,3,0
2018-06-14,No:201900300001183,登録なし, ,2018-06-14 21:03:00,1,380,1.7855245242990405,380.0,00000000297,ドリンク,ビール,プレミアムモルツ,Yes,1,1.76464148877942,1.0, ,000000009,カウンター9,2018-06-14 22:02:00,2018-06-14 21:03:00,350,4760,1.7061461338162538,4760.0,0,2,0,2,003,大和乃山賊,0,4760,木,8,2018,14,6,0,0.0,2400,1700,曇後雨,晴後曇,6.0,"男 : 2人, 女 : 0人",54,20.8,68,1.7,大和乃山賊,木,14.0,26.4,0 days 00:00:00.000000000,59,0,,,0,1.0,0,,0,0,0,奈良県,0.0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
